標題,筆記,網址,標籤,留言
重慶豆漿炸蛋餅,菜譜炸蛋餅，蛇丸,https://www.google.com/maps/place/%E9%87%8D%E6%85%B6%E8%B1%86%E6%BC%BF%E7%82%B8%E8%9B%8B%E9%A4%85/data=!4m2!3m1!1s0x3442a949f1cbd53d:0x82d33c5d6552191,,
紅茶屋,古早味，蛇丸,https://www.google.com/maps/place/%E7%B4%85%E8%8C%B6%E5%B1%8B/data=!4m2!3m1!1s0x3442a949f2d167d9:0xcbda0ae540ab01ce,,
張家滷味,,https://www.google.com/maps/place/%E5%BC%B5%E5%AE%B6%E6%BB%B7%E5%91%B3/data=!4m2!3m1!1s0x346835cae00e3483:0xcef65ab0515f267e,,
全珍水煎包,,https://www.google.com/maps/place/%E5%85%A8%E7%8F%8D%E6%B0%B4%E7%85%8E%E5%8C%85/data=!4m2!3m1!1s0x346835f7160e7ea1:0xafe27745843438d0,,
曾記餡餅,,https://www.google.com/maps/place/%E6%9B%BE%E8%A8%98%E9%A4%A1%E9%A4%85/data=!4m2!3m1!1s0x34684cc86548d917:0x538e4022dac1e590,,
祥賀芒果牛奶冰,,https://www.google.com/maps/place/%E7%A5%A5%E8%B3%80%E8%8A%92%E6%9E%9C%E7%89%9B%E5%A5%B6%E5%86%B0/data=!4m2!3m1!1s0x34684b3096cfe8f5:0xb163143f750bc46e,,
原豆粹食 GOOD SOYFOODS,豆花,https://www.google.com/maps/place/%E5%8E%9F%E8%B1%86%E7%B2%B9%E9%A3%9F+GOOD+SOYFOODS/data=!4m2!3m1!1s0x34690afe2427b6f9:0x38f4a95623f69a48,,
太興活海鮮餐廳,外帶鮮蝦三明治,https://www.google.com/maps/place/%E5%A4%AA%E8%88%88%E6%B4%BB%E6%B5%B7%E9%AE%AE%E9%A4%90%E5%BB%B3/data=!4m2!3m1!1s0x3469ae253772bc91:0x968db20042e96aef,,
灣麗手工窯烤披薩,披薩,https://www.google.com/maps/place/%E7%81%A3%E9%BA%97%E6%89%8B%E5%B7%A5%E7%AA%AF%E7%83%A4%E6%8A%AB%E8%96%A9/data=!4m2!3m1!1s0x34690f1b02bda81b:0x3471daa2878b0ad,,
熊越岳,世軒推薦,https://www.google.com/maps/place/%E7%86%8A%E8%B6%8A%E5%B2%B3/data=!4m2!3m1!1s0x3442a9337a1cdf11:0x10c98e45c03aec63,,
劉媽媽涼麵,朝聖,https://www.google.com/maps/place/%E5%8A%89%E5%AA%BD%E5%AA%BD%E6%B6%BC%E9%BA%B5/data=!4m2!3m1!1s0x3442abc07f95ce05:0x51e201b6a237e242,,
草地人蚵仔麵線,世軒推薦,https://www.google.com/maps/place/%E8%8D%89%E5%9C%B0%E4%BA%BA%E8%9A%B5%E4%BB%94%E9%BA%B5%E7%B7%9A/data=!4m2!3m1!1s0x3442a840816891e5:0xd8cdf7100d77d89d,,
老龍師肉包 三民本店,,https://www.google.com/maps/place/%E8%80%81%E9%BE%8D%E5%B8%AB%E8%82%89%E5%8C%85+%E4%B8%89%E6%B0%91%E6%9C%AC%E5%BA%97/data=!4m2!3m1!1s0x346946074d7b00a7:0x7f15e0df554e291e,,
阿振肉包,,https://www.google.com/maps/place/%E9%98%BF%E6%8C%AF%E8%82%89%E5%8C%85/data=!4m2!3m1!1s0x346946075c024c1f:0xbb65fc7adaa7ba8b,,
老龍師肉包 中山二店,,https://www.google.com/maps/place/%E8%80%81%E9%BE%8D%E5%B8%AB%E8%82%89%E5%8C%85+%E4%B8%AD%E5%B1%B1%E4%BA%8C%E5%BA%97/data=!4m2!3m1!1s0x346945fe0f8961c5:0xcf20d40287561990,,
巷仔內小卷米粉,,https://www.google.com/maps/place/%E5%B7%B7%E4%BB%94%E5%85%A7%E5%B0%8F%E5%8D%B7%E7%B1%B3%E7%B2%89/data=!4m2!3m1!1s0x345d4fc224a0f41d:0x56cc07de47e6f63a,,
越富越南法國麵包,保哥推薦,https://www.google.com/maps/place/%E8%B6%8A%E5%AF%8C%E8%B6%8A%E5%8D%97%E6%B3%95%E5%9C%8B%E9%BA%B5%E5%8C%85/data=!4m2!3m1!1s0x3442ae8338f5a2bd:0x1653f4c539b0afca,,
清寶鹹油條彰化直營店,蚊子推薦,https://www.google.com/maps/place/%E6%B8%85%E5%AF%B6%E9%B9%B9%E6%B2%B9%E6%A2%9D%E5%BD%B0%E5%8C%96%E7%9B%B4%E7%87%9F%E5%BA%97/data=!4m2!3m1!1s0x346939c122aa6e77:0x7f3b3d22c347b196,,
燒肉 琉球の牛 恩納店,,https://www.google.com/maps/place/%E7%87%92%E8%82%89+%E7%90%89%E7%90%83%E3%81%AE%E7%89%9B+%E6%81%A9%E7%B4%8D%E5%BA%97/data=!4m2!3m1!1s0x34e51aca5afb013f:0xc95a3ce3a65b341e,,
El Mundo墨多（無訂位服務）不定期公休請查看IG粉專,,https://www.google.com/maps/place/El+Mundo%E5%A2%A8%E5%A4%9A%EF%BC%88%E7%84%A1%E8%A8%82%E4%BD%8D%E6%9C%8D%E5%8B%99%EF%BC%89%E4%B8%8D%E5%AE%9A%E6%9C%9F%E5%85%AC%E4%BC%91%E8%AB%8B%E6%9F%A5%E7%9C%8BIG%E7%B2%89%E5%B0%88/data=!4m2!3m1!1s0x3468352c4ac640c1:0xecae2f3912596528,,
Pho. Xǔ河煦私廚越南河粉,,https://www.google.com/maps/place/Pho.+X%C7%94%E6%B2%B3%E7%85%A6%E7%A7%81%E5%BB%9A%E8%B6%8A%E5%8D%97%E6%B2%B3%E7%B2%89/data=!4m2!3m1!1s0x34683700457c3755:0x5b9dd81dd737376e,,
壹吉炸豬排專門店（不定休，請參閱IG、FB),,https://www.google.com/maps/place/%E5%A3%B9%E5%90%89%E7%82%B8%E8%B1%AC%E6%8E%92%E5%B0%88%E9%96%80%E5%BA%97%EF%BC%88%E4%B8%8D%E5%AE%9A%E4%BC%91%EF%BC%8C%E8%AB%8B%E5%8F%83%E9%96%B1IG%E3%80%81FB)/data=!4m2!3m1!1s0x3468352dda57339b:0xc5e67bbaeb0bc058,,
大溪秀梅現撈海鮮,電車吃漢,https://www.google.com/maps/place/%E5%A4%A7%E6%BA%AA%E7%A7%80%E6%A2%85%E7%8F%BE%E6%92%88%E6%B5%B7%E9%AE%AE/data=!4m2!3m1!1s0x3467e99244ecbde7:0x7bb33637aaf89076,,
大里海堤海鮮,電車吃漢,https://www.google.com/maps/place/%E5%A4%A7%E9%87%8C%E6%B5%B7%E5%A0%A4%E6%B5%B7%E9%AE%AE/data=!4m2!3m1!1s0x345d5ff9859a3d7b:0xbe874fae253f7f5d,,
黃記魯肉飯,白菜滷、蹄膀,https://www.google.com/maps/place/%E9%BB%83%E8%A8%98%E9%AD%AF%E8%82%89%E9%A3%AF/data=!4m2!3m1!1s0x3442a944dc7cf511:0xa66c2a3f83f5f9de,,
竹東阿英鮮肉湯包（本店全年無休）,,https://www.google.com/maps/place/%E7%AB%B9%E6%9D%B1%E9%98%BF%E8%8B%B1%E9%AE%AE%E8%82%89%E6%B9%AF%E5%8C%85%EF%BC%88%E6%9C%AC%E5%BA%97%E5%85%A8%E5%B9%B4%E7%84%A1%E4%BC%91%EF%BC%89/data=!4m2!3m1!1s0x346847e61d56c36b:0xd0967e199cd822f,,
魅麗海 中庭餐廳(德立莊店),,https://www.google.com/maps/place/%E9%AD%85%E9%BA%97%E6%B5%B7+%E4%B8%AD%E5%BA%AD%E9%A4%90%E5%BB%B3(%E5%BE%B7%E7%AB%8B%E8%8E%8A%E5%BA%97)/data=!4m2!3m1!1s0x3442a901e2f04c3f:0x7d3e8ef2ed3e4a38,,
台糖台北會館-甜心餐廳,,https://www.google.com/maps/place/%E5%8F%B0%E7%B3%96%E5%8F%B0%E5%8C%97%E6%9C%83%E9%A4%A8-%E7%94%9C%E5%BF%83%E9%A4%90%E5%BB%B3/data=!4m2!3m1!1s0x3442a90c117e1efd:0xf42f3022e0051bfa,,
全家福客家菜館,,https://www.google.com/maps/place/%E5%85%A8%E5%AE%B6%E7%A6%8F%E5%AE%A2%E5%AE%B6%E8%8F%9C%E9%A4%A8/data=!4m2!3m1!1s0x34683692fa2741a7:0xd0144c3d80facd28,,
JE German Cuisine 德國美食,,https://www.google.com/maps/place/JE+German+Cuisine+%E5%BE%B7%E5%9C%8B%E7%BE%8E%E9%A3%9F/data=!4m2!3m1!1s0x346837213cab3f75:0x4bbbc4e8b4035c3,,
北門口肉圓,,https://www.google.com/maps/place/%E5%8C%97%E9%96%80%E5%8F%A3%E8%82%89%E5%9C%93/data=!4m2!3m1!1s0x3469389737452aa9:0xc3e8af61aaaa31a,,
阿三肉圓,,https://www.google.com/maps/place/%E9%98%BF%E4%B8%89%E8%82%89%E5%9C%93/data=!4m2!3m1!1s0x3469389638ee0feb:0xfe4657b14b513b28,,
甲林鐵板燒,便宜附餐吃到飽/金針菇肉片/塔香蛤蜊,https://www.google.com/maps/place/%E7%94%B2%E6%9E%97%E9%90%B5%E6%9D%BF%E7%87%92/data=!4m2!3m1!1s0x3442a9c2deb23c99:0x689d21ea10590909,,
阿嬤的米粉湯,,https://www.google.com/maps/place/%E9%98%BF%E5%AC%A4%E7%9A%84%E7%B1%B3%E7%B2%89%E6%B9%AF/data=!4m2!3m1!1s0x3442ab73f9a78123:0x2f3059a28cab0ed3,,
斑馬豆花,,https://www.google.com/maps/place/%E6%96%91%E9%A6%AC%E8%B1%86%E8%8A%B1/data=!4m2!3m1!1s0x3468357e35546be5:0x2786704185d1f75,,
越好飯館｜越式料理｜道地越南美食｜牛肉河粉｜生春捲炸春捲｜法國麵包,,https://www.google.com/maps/place/%E8%B6%8A%E5%A5%BD%E9%A3%AF%E9%A4%A8%EF%BD%9C%E8%B6%8A%E5%BC%8F%E6%96%99%E7%90%86%EF%BD%9C%E9%81%93%E5%9C%B0%E8%B6%8A%E5%8D%97%E7%BE%8E%E9%A3%9F%EF%BD%9C%E7%89%9B%E8%82%89%E6%B2%B3%E7%B2%89%EF%BD%9C%E7%94%9F%E6%98%A5%E6%8D%B2%E7%82%B8%E6%98%A5%E6%8D%B2%EF%BD%9C%E6%B3%95%E5%9C%8B%E9%BA%B5%E5%8C%85/data=!4m2!3m1!1s0x346835c758dcb5c5:0x2c320e0d983b2fd5,,
臭霸王臭豆腐,臭豆腐茶碗蒸,https://www.google.com/maps/place/%E8%87%AD%E9%9C%B8%E7%8E%8B%E8%87%AD%E8%B1%86%E8%85%90/data=!4m2!3m1!1s0x34693d4624ba751d:0x255bab29ed482066,,
咖喱狼(咖哩狼)港西店,,https://www.google.com/maps/place/%E5%92%96%E5%96%B1%E7%8B%BC(%E5%92%96%E5%93%A9%E7%8B%BC)%E6%B8%AF%E8%A5%BF%E5%BA%97/data=!4m2!3m1!1s0x345d4fd5553fc1f9:0x1bfb7c5025dff73c,,
咖喱狼(咖哩狼)新豐店,,https://www.google.com/maps/place/%E5%92%96%E5%96%B1%E7%8B%BC(%E5%92%96%E5%93%A9%E7%8B%BC)%E6%96%B0%E8%B1%90%E5%BA%97/data=!4m2!3m1!1s0x345d4fe10fb4515d:0x867f90b9b04c5902,,
淳和食 無菜單料理恕不接受當天訂位,,https://www.google.com/maps/place/%E6%B7%B3%E5%92%8C%E9%A3%9F+%E7%84%A1%E8%8F%9C%E5%96%AE%E6%96%99%E7%90%86%E6%81%95%E4%B8%8D%E6%8E%A5%E5%8F%97%E7%95%B6%E5%A4%A9%E8%A8%82%E4%BD%8D/data=!4m2!3m1!1s0x346835797fea0c23:0xad7a8117e9f8f39b,,
南寮『老吃雞』鹹水雞,,https://www.google.com/maps/place/%E5%8D%97%E5%AF%AE%E3%80%8E%E8%80%81%E5%90%83%E9%9B%9E%E3%80%8F%E9%B9%B9%E6%B0%B4%E9%9B%9E/data=!4m2!3m1!1s0x346835acfea2a043:0xada92a57f26c9c10,,
Baxter義式手工冰淇淋,,https://www.google.com/maps/place/Baxter%E7%BE%A9%E5%BC%8F%E6%89%8B%E5%B7%A5%E5%86%B0%E6%B7%87%E6%B7%8B/data=!4m2!3m1!1s0x346847fd07a10931:0x5ba8c2244337afa,,
老徐蒸餃,,https://www.google.com/maps/place/%E8%80%81%E5%BE%90%E8%92%B8%E9%A4%83/data=!4m2!3m1!1s0x346837cfffffffff:0x7f446944664b598b,,
Sandro pizza,,https://www.google.com/maps/place/Sandro+pizza/data=!4m2!3m1!1s0x346847e455555555:0x2eba591822ce32e2,,
泰味居燒烤店,,https://www.google.com/maps/place/%E6%B3%B0%E5%91%B3%E5%B1%85%E7%87%92%E7%83%A4%E5%BA%97/data=!4m2!3m1!1s0x346847e33e7c9cfb:0x7f2e7f4fbfb17764,,
T.grace法式鐵板燒,,https://www.google.com/maps/place/T.grace%E6%B3%95%E5%BC%8F%E9%90%B5%E6%9D%BF%E7%87%92/data=!4m2!3m1!1s0x3468476b822683e3:0x5d5dd7f2bf606dd,,
Fa Burger,,https://www.google.com/maps/place/Fa+Burger/data=!4m2!3m1!1s0x3442abd39d167a5b:0x6b662c798df04cf0,,
猿燒さる宜蘭店,,https://www.google.com/maps/place/%E7%8C%BF%E7%87%92%E3%81%95%E3%82%8B%E5%AE%9C%E8%98%AD%E5%BA%97/data=!4m2!3m1!1s0x3467e4ea904401ed:0xbf071e5db43d212c,,
猿燒 季節料理-羅東店,,https://www.google.com/maps/place/%E7%8C%BF%E7%87%92+%E5%AD%A3%E7%AF%80%E6%96%99%E7%90%86-%E7%BE%85%E6%9D%B1%E5%BA%97/data=!4m2!3m1!1s0x3467e67e5a474e7f:0x38dd72145d897fe2,,
梅之屋,,https://www.google.com/maps/place/%E6%A2%85%E4%B9%8B%E5%B1%8B/data=!4m2!3m1!1s0x346835b8bda329e1:0x4fa660681d986877,,
金園排骨萬年店,,https://www.google.com/maps/place/%E9%87%91%E5%9C%92%E6%8E%92%E9%AA%A8%E8%90%AC%E5%B9%B4%E5%BA%97/data=!4m2!3m1!1s0x3442a9092609d397:0xa8da6f98aafe0d4b,,
台北東一排骨總店,,https://www.google.com/maps/place/%E5%8F%B0%E5%8C%97%E6%9D%B1%E4%B8%80%E6%8E%92%E9%AA%A8%E7%B8%BD%E5%BA%97/data=!4m2!3m1!1s0x3442a9727e33867f:0x1d4371b37ee7bd96,,
金春發牛肉百年老店天水路總店,,https://www.google.com/maps/place/%E9%87%91%E6%98%A5%E7%99%BC%E7%89%9B%E8%82%89%E7%99%BE%E5%B9%B4%E8%80%81%E5%BA%97%E5%A4%A9%E6%B0%B4%E8%B7%AF%E7%B8%BD%E5%BA%97/data=!4m2!3m1!1s0x3442a913394b75ad:0xe6755206e4f007a5,,
善菓堂 SHAN GUO TANG,,https://www.google.com/maps/place/%E5%96%84%E8%8F%93%E5%A0%82+SHAN+GUO+TANG/data=!4m2!3m1!1s0x3442abc933f7f339:0xcf78c6ce5fe4ddb,,
光輝肉羹,,https://www.google.com/maps/place/%E5%85%89%E8%BC%9D%E8%82%89%E7%BE%B9/data=!4m2!3m1!1s0x3442aebc92acad93:0x37344bfd8b170af9,,
士林大香腸鼻祖龍飛牌,,https://www.google.com/maps/place/%E5%A3%AB%E6%9E%97%E5%A4%A7%E9%A6%99%E8%85%B8%E9%BC%BB%E7%A5%96%E9%BE%8D%E9%A3%9B%E7%89%8C/data=!4m2!3m1!1s0x3442afcbd0056635:0xe3a36817b3eceaa3,,
玄珠 SʏᴜᴀɴDʀᴇᴡ 自烘咖啡 & 自製抹醬 Coffee Roast & Spread,,https://www.google.com/maps/place/%E7%8E%84%E7%8F%A0+S%CA%8F%E1%B4%9C%E1%B4%80%C9%B4D%CA%80%E1%B4%87%E1%B4%A1+%E8%87%AA%E7%83%98%E5%92%96%E5%95%A1+%26+%E8%87%AA%E8%A3%BD%E6%8A%B9%E9%86%AC+Coffee+Roast+%26+Spread/data=!4m2!3m1!1s0x3442afa36a20f56b:0xc8c098224efc0007,,
以利泡泡冰-士林總店,,https://www.google.com/maps/place/%E4%BB%A5%E5%88%A9%E6%B3%A1%E6%B3%A1%E5%86%B0-%E5%A3%AB%E6%9E%97%E7%B8%BD%E5%BA%97/data=!4m2!3m1!1s0x3442aeb1c01ca653:0x1bccc6cbffd72f4b,,
ㄚ川水煎包,,https://www.google.com/maps/place/%E3%84%9A%E5%B7%9D%E6%B0%B4%E7%85%8E%E5%8C%85/data=!4m2!3m1!1s0x3442ae8c84ce22ff:0x6e76658ce1595c8b,,
洪記上海生煎包,,https://www.google.com/maps/place/%E6%B4%AA%E8%A8%98%E4%B8%8A%E6%B5%B7%E7%94%9F%E7%85%8E%E5%8C%85/data=!4m2!3m1!1s0x3442ae8c93692865:0x31ad896e40e87b9a,,
生煎包,,https://www.google.com/maps/place/%E7%94%9F%E7%85%8E%E5%8C%85/data=!4m2!3m1!1s0x3442ae8c7c31e4e5:0x409699f5387a5f90,,
東門興記手工水餃港式點心,林青霞最愛的水餃,https://www.google.com/maps/place/%E6%9D%B1%E9%96%80%E8%88%88%E8%A8%98%E6%89%8B%E5%B7%A5%E6%B0%B4%E9%A4%83%E6%B8%AF%E5%BC%8F%E9%BB%9E%E5%BF%83/data=!4m2!3m1!1s0x3442a9829e289783:0xd60c7be95f909072,,
掬熙商行 G.C Brunch & Coffee,,https://www.google.com/maps/place/%E6%8E%AC%E7%86%99%E5%95%86%E8%A1%8C+G.C+Brunch+%26+Coffee/data=!4m2!3m1!1s0x3468351897b42539:0xca6218ee2b1549fd,,
清真黃牛肉麵館,,https://www.google.com/maps/place/%E6%B8%85%E7%9C%9F%E9%BB%83%E7%89%9B%E8%82%89%E9%BA%B5%E9%A4%A8/data=!4m2!3m1!1s0x3442a90c5d084873:0x1100bf99d89ef9c6,,
新竹南寮龍興本港海鮮快炒,,https://www.google.com/maps/place/%E6%96%B0%E7%AB%B9%E5%8D%97%E5%AF%AE%E9%BE%8D%E8%88%88%E6%9C%AC%E6%B8%AF%E6%B5%B7%E9%AE%AE%E5%BF%AB%E7%82%92/data=!4m2!3m1!1s0x346834f004fc0f39:0xe9fc995d26d70806,,
亞廬義大利窯烤吃到飽餐廳,,https://www.google.com/maps/place/%E4%BA%9E%E5%BB%AC%E7%BE%A9%E5%A4%A7%E5%88%A9%E7%AA%AF%E7%83%A4%E5%90%83%E5%88%B0%E9%A3%BD%E9%A4%90%E5%BB%B3/data=!4m2!3m1!1s0x3442aa31ca335509:0x6778a4cf73f9e7e3,,
漢來名人坊 世貿店,,https://www.google.com/maps/place/%E6%BC%A2%E4%BE%86%E5%90%8D%E4%BA%BA%E5%9D%8A+%E4%B8%96%E8%B2%BF%E5%BA%97/data=!4m2!3m1!1s0x3442abe7d84659fb:0x2649930ca6987148,,
大稻埕魯肉飯,,https://www.google.com/maps/place/%E5%A4%A7%E7%A8%BB%E5%9F%95%E9%AD%AF%E8%82%89%E9%A3%AF/data=!4m2!3m1!1s0x3442a96d2ecfd72b:0x21c4c5b2853cd189,,
施福建好吃雞肉,,https://www.google.com/maps/place/%E6%96%BD%E7%A6%8F%E5%BB%BA%E5%A5%BD%E5%90%83%E9%9B%9E%E8%82%89/data=!4m2!3m1!1s0x3442a90f48a94c65:0xa9915567cc2e32a5,,
萬華小米蛋餅,,https://www.google.com/maps/place/%E8%90%AC%E8%8F%AF%E5%B0%8F%E7%B1%B3%E8%9B%8B%E9%A4%85/data=!4m2!3m1!1s0x3442a96d10e2f4ab:0x1c1999a5c0a09224,,
小飛俠手工麵線糊 & 花生米血糕［一人作業不外送，預訂餐點需提早30分鐘，十碗以上提早一小時訂餐，電話沒接就是我很忙］,,https://www.google.com/maps/place/%E5%B0%8F%E9%A3%9B%E4%BF%A0%E6%89%8B%E5%B7%A5%E9%BA%B5%E7%B7%9A%E7%B3%8A+%26+%E8%8A%B1%E7%94%9F%E7%B1%B3%E8%A1%80%E7%B3%95%EF%BC%BB%E4%B8%80%E4%BA%BA%E4%BD%9C%E6%A5%AD%E4%B8%8D%E5%A4%96%E9%80%81%EF%BC%8C%E9%A0%90%E8%A8%82%E9%A4%90%E9%BB%9E%E9%9C%80%E6%8F%90%E6%97%A930%E5%88%86%E9%90%98%EF%BC%8C%E5%8D%81%E7%A2%97%E4%BB%A5%E4%B8%8A%E6%8F%90%E6%97%A9%E4%B8%80%E5%B0%8F%E6%99%82%E8%A8%82%E9%A4%90%EF%BC%8C%E9%9B%BB%E8%A9%B1%E6%B2%92%E6%8E%A5%E5%B0%B1%E6%98%AF%E6%88%91%E5%BE%88%E5%BF%99%EF%BC%BD/data=!4m2!3m1!1s0x346836c0923cdda7:0x4ab0c401492d111,,
賜福船長的店,,https://www.google.com/maps/place/%E8%B3%9C%E7%A6%8F%E8%88%B9%E9%95%B7%E7%9A%84%E5%BA%97/data=!4m2!3m1!1s0x34429f6c0f51fa2f:0xd572e5c71510ed72,,
格拉斯麗台北飯店,,https://www.google.com/maps/place/%E6%A0%BC%E6%8B%89%E6%96%AF%E9%BA%97%E5%8F%B0%E5%8C%97%E9%A3%AF%E5%BA%97/data=!4m2!3m1!1s0x3442a97b68c2f0f3:0xdca439be3051e900,,
TABLE JOE 喬桌子廚房,,https://www.google.com/maps/place/TABLE+JOE+%E5%96%AC%E6%A1%8C%E5%AD%90%E5%BB%9A%E6%88%BF/data=!4m2!3m1!1s0x346835c4c035c913:0xf7d70f99146db316,,
八旗皇族香酥鴨,,https://www.google.com/maps/place/%E5%85%AB%E6%97%97%E7%9A%87%E6%97%8F%E9%A6%99%E9%85%A5%E9%B4%A8/data=!4m2!3m1!1s0x346e764458b4a04f:0x97b5c2b3fb2bbc88,,
柒伍無煙燒肉,,https://www.google.com/maps/place/%E6%9F%92%E4%BC%8D%E7%84%A1%E7%85%99%E7%87%92%E8%82%89/data=!4m2!3m1!1s0x3468355459f4a43d:0x9f1c2c92abeb9ab7,,
竹蓮什錦麵,,https://www.google.com/maps/place/%E7%AB%B9%E8%93%AE%E4%BB%80%E9%8C%A6%E9%BA%B5/data=!4m2!3m1!1s0x346835eee97a8af5:0xf74721e51885e600,,
三元花園韓式餐廳 瑞光店,,https://www.google.com/maps/place/%E4%B8%89%E5%85%83%E8%8A%B1%E5%9C%92%E9%9F%93%E5%BC%8F%E9%A4%90%E5%BB%B3+%E7%91%9E%E5%85%89%E5%BA%97/data=!4m2!3m1!1s0x3442ac7b78a5ecd9:0x8a5e9972a0572cd7,,
陞豪鍋物 霑泊餐飲開發,,https://www.google.com/maps/place/%E9%99%9E%E8%B1%AA%E9%8D%8B%E7%89%A9+%E9%9C%91%E6%B3%8A%E9%A4%90%E9%A3%B2%E9%96%8B%E7%99%BC/data=!4m2!3m1!1s0x3442ad1068f676e5:0x1c2e08b7e5c0aba3,,
陞豪火鍋,,https://www.google.com/maps/place/%E9%99%9E%E8%B1%AA%E7%81%AB%E9%8D%8B/data=!4m2!3m1!1s0x345d4e405e2e3bc3:0x9749d75cc86dab7e,,
小喬新疆羊肉串,,https://www.google.com/maps/place/%E5%B0%8F%E5%96%AC%E6%96%B0%E7%96%86%E7%BE%8A%E8%82%89%E4%B8%B2/data=!4m2!3m1!1s0x3442a84402969d03:0x4abef407a4e9c018,,
清真恩德元餃子館,,https://www.google.com/maps/place/%E6%B8%85%E7%9C%9F%E6%81%A9%E5%BE%B7%E5%85%83%E9%A4%83%E5%AD%90%E9%A4%A8/data=!4m2!3m1!1s0x34693db90c147f61:0xae694d0f2e175f3a,,
築路 JULU,,https://www.google.com/maps/place/%E7%AF%89%E8%B7%AF+JULU/data=!4m2!3m1!1s0x346837f7cc22665f:0xd33210559796cc8a,,
村 日式料理,,https://www.google.com/maps/place/%E6%9D%91+%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86/data=!4m2!3m1!1s0x34681b60062b0e5d:0x9ad3e97ce3256c72,,
泰市場 Spice Market,,https://www.google.com/maps/place/%E6%B3%B0%E5%B8%82%E5%A0%B4+Spice+Market/data=!4m2!3m1!1s0x3442abbbd49807b9:0x5bea25cbb9ae71ae,,
天食餐廳,林介文推薦,https://www.google.com/maps/place/%E5%A4%A9%E9%A3%9F%E9%A4%90%E5%BB%B3/data=!4m2!3m1!1s0x34684d9673dfe399:0xb7c8f9b53330aa,,
鵝肉擔,,https://www.google.com/maps/place/%E9%B5%9D%E8%82%89%E6%93%94/data=!4m2!3m1!1s0x34690346261e15f7:0x75731a49da3a8036,,
口福鵝肉店,,https://www.google.com/maps/place/%E5%8F%A3%E7%A6%8F%E9%B5%9D%E8%82%89%E5%BA%97/data=!4m2!3m1!1s0x34690337e87b0935:0xd6fd68cc7dcb5acf,,
安可土雞城,,https://www.google.com/maps/place/%E5%AE%89%E5%8F%AF%E5%9C%9F%E9%9B%9E%E5%9F%8E/data=!4m2!3m1!1s0x346827050ff0f54d:0xbf39a41adc2fbd57,,
來來牛家莊,,https://www.google.com/maps/place/%E4%BE%86%E4%BE%86%E7%89%9B%E5%AE%B6%E8%8E%8A/data=!4m2!3m1!1s0x3468264c7b8cb0b9:0x8207f951945a87cd,,
料韓男1號店(復興店)-韓國熟成烤五花肉,,https://www.google.com/maps/place/%E6%96%99%E9%9F%93%E7%94%B71%E8%99%9F%E5%BA%97(%E5%BE%A9%E8%88%88%E5%BA%97)-%E9%9F%93%E5%9C%8B%E7%86%9F%E6%88%90%E7%83%A4%E4%BA%94%E8%8A%B1%E8%82%89/data=!4m2!3m1!1s0x3442ab8c82378ceb:0x1dc92c2cf7cb01f3,,
沾美藝術庭苑 Jimmy’s Garden,,https://www.google.com/maps/place/%E6%B2%BE%E7%BE%8E%E8%97%9D%E8%A1%93%E5%BA%AD%E8%8B%91+Jimmy%E2%80%99s+Garden/data=!4m2!3m1!1s0x3442a9870b37d50f:0xf6027252416f27ee,,
黃家香腸,,https://www.google.com/maps/place/%E9%BB%83%E5%AE%B6%E9%A6%99%E8%85%B8/data=!4m2!3m1!1s0x3442a9bd6f8a8175:0xebcb6e980dcb3bcb,,
王記排骨酥湯,,https://www.google.com/maps/place/%E7%8E%8B%E8%A8%98%E6%8E%92%E9%AA%A8%E9%85%A5%E6%B9%AF/data=!4m2!3m1!1s0x3442a99774c55c13:0xe6e9b86314c89638,,
坐看雲起時人文空間,,https://www.google.com/maps/place/%E5%9D%90%E7%9C%8B%E9%9B%B2%E8%B5%B7%E6%99%82%E4%BA%BA%E6%96%87%E7%A9%BA%E9%96%93/data=!4m2!3m1!1s0x346e72d77eafcc17:0x7bfe2ba564d5d58f,,
台發切仔麵,,https://www.google.com/maps/place/%E5%8F%B0%E7%99%BC%E5%88%87%E4%BB%94%E9%BA%B5/data=!4m2!3m1!1s0x3442ac067f9a3579:0x538b2887f144253b,,
